ID,SMILES,HBA,HBD,LOGP,TPSA,MW,CSP3,HEAVY,RING,HETATOMS,ROTBONDS,CARBOALICYCLIC,HETEROALICYCLIC,CARBOAROMATIC,HETEROAROMATIC,AROMATIC,a_acid,a_aro,a_base,a_nBr,a_nCl,a_nF,a_nI,a_nN,a_nO,b_rotR,chiral,FCharge
DBB7927,[P+]([OH0])(=O)(OC1C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)[O-])C(O)C(O)C1O)[O-],15,5,9.5186996,249.72,945.11499,0.91111112,63,1,18,41,1,0,0,0,0,5,0,0,0,0,0,0,0,16,0.6825397,7,0
DBB7928,[P+]([OH0])(=O)(OC1C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)[O-])C(O)C(O)C1O)[O-],15,5,9.2946997,249.72,943.099,0.86666667,63,1,18,40,1,0,0,0,0,5,0,0,0,0,0,0,0,16,0.66666669,7,0
DBB7929,[P+]([OH0])(=O)(OC1C(O)C(O[P+](=O)(OCC(OC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)[O-])C(O)C(O)C1O)[O-],15,5,9.0706997,249.72,941.08301,0.82222223,63,1,18,39,1,0,0,0,0,5,0,0,0,0,0,0,0,16,0.65079367,7,0
DBB7930,[P+]([OH0])(=O)(OC1C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCCCC)[O-])C(O)C(O)C1O)[O-],15,5,9.0706997,249.72,941.08301,0.82222223,63,1,18,39,1,0,0,0,0,5,0,0,0,0,0,0,0,16,0.65079367,7,0
DBB7931,[P+]([OH0])(=O)(OC1C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC)[O-])C(O)C(O)C1O)[O-],15,5,9.5186996,249.72,945.11499,0.91111112,63,1,18,41,1,0,0,0,0,5,0,0,0,0,0,0,0,16,0.6825397,7,0
DBB7932,[P+]([OH0])(=O)(OC1C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC)[O-])C(O)C(O)C1O)[O-],15,5,9.2946997,249.72,943.099,0.86666667,63,1,18,40,1,0,0,0,0,5,0,0,0,0,0,0,0,16,0.66666669,7,0
DBB7933,[P+]([OH0])(=O)(OC1C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC)[O-])C(O)C(O)C1O)[O-],15,5,9.2946997,249.72,943.099,0.86666667,63,1,18,40,1,0,0,0,0,5,0,0,0,0,0,0,0,16,0.66666669,7,0
DBB7934,[P+]([OH0])(=O)(OC1C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC)[O-])C(O)C(O)C1O)[O-],15,5,9.0706997,249.72,941.08301,0.82222223,63,1,18,39,1,0,0,0,0,5,0,0,0,0,0,0,0,16,0.65079367,7,0
DBB7935,[P+]([OH0])(=O)(OC1C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)[O-])C(O)C(O)C1O)[O-],15,5,9.5186996,249.72,945.11499,0.91111112,63,1,18,41,1,0,0,0,0,5,0,0,0,0,0,0,0,16,0.6825397,7,0
DBB7936,[P+]([OH0])(=O)(OC1C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)[O-])C(O)C(O)C1O)[O-],15,5,9.2946997,249.72,943.099,0.86666667,63,1,18,40,1,0,0,0,0,5,0,0,0,0,0,0,0,16,0.66666669,7,0
DBB7937,[P+]([OH0])(=O)(OC1C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)[O-])C(O)C(O)C1O)[O-],15,5,9.2946997,249.72,943.099,0.86666667,63,1,18,40,1,0,0,0,0,5,0,0,0,0,0,0,0,16,0.66666669,7,0
DBB7938,[P+]([OH0])(=O)(OC1C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)[O-])C(O)C(O)C1O)[O-],15,5,9.0706997,249.72,941.08301,0.82222223,63,1,18,39,1,0,0,0,0,5,0,0,0,0,0,0,0,16,0.65079367,7,0
DBB7939,[P+]([OH0])(=O)(OC1C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC)[O-])C(O)C(O)C1O)[O-],15,5,9.2946997,249.72,943.099,0.86666667,63,1,18,40,1,0,0,0,0,5,0,0,0,0,0,0,0,16,0.66666669,7,0
DBB7940,[P+]([OH0])(=O)(OC1C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC)[O-])C(O)C(O)C1O)[O-],15,5,9.0706997,249.72,941.08301,0.82222223,63,1,18,39,1,0,0,0,0,5,0,0,0,0,0,0,0,16,0.65079367,7,0
DBB7941,[P+]([OH0])(=O)(OC1C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC)[O-])C(O)C(O)C1O)[O-],15,5,9.0706997,249.72,941.08301,0.82222223,63,1,18,39,1,0,0,0,0,5,0,0,0,0,0,0,0,16,0.65079367,7,0
DBB7942,[P+]([OH0])(=O)(OC1C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC)[O-])C(O)C(O)C1O)[O-],15,5,8.8466997,249.72,939.06702,0.77777779,63,1,18,38,1,0,0,0,0,5,0,0,0,0,0,0,0,16,0.63492066,7,0
DBB7943,[P+]([OH0])(=O)(OC1C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCC=CCC=CCC=CCCCCC)[O-])C(O)C(O)C1O)[O-],15,5,9.0706997,249.72,941.08301,0.82222223,63,1,18,39,1,0,0,0,0,5,0,0,0,0,0,0,0,16,0.65079367,7,0
DBB7944,[P+]([OH0])(=O)(OC1C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCC=CCC=CCC=CCC)[O-])C(O)C(O)C1O)[O-],15,5,9.0706997,249.72,941.08301,0.82222223,63,1,18,39,1,0,0,0,0,5,0,0,0,0,0,0,0,16,0.65079367,7,0
DBB7945,[P+]([OH0])(=O)(OC1C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCCCC)[O-])C(O)C(O)C1O)[O-],15,5,9.5186996,249.72,945.11499,0.91111112,63,1,18,41,1,0,0,0,0,5,0,0,0,0,0,0,0,16,0.6825397,7,0
DBB7946,[P+]([OH0])(=O)(OC1C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCC=CCC=CCCCCC)[O-])C(O)C(O)C1O)[O-],15,5,9.2946997,249.72,943.099,0.86666667,63,1,18,40,1,0,0,0,0,5,0,0,0,0,0,0,0,16,0.66666669,7,0
DBB7947,[P+]([OH0])(=O)(OC1C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCC=CCC=CCC=CCCCCCCCC)[O-])C(O)C(O)C1O)[O-],15,5,9.0706997,249.72,941.08301,0.82222223,63,1,18,39,1,0,0,0,0,5,0,0,0,0,0,0,0,16,0.65079367,7,0
DBB7948,[P+]([OH0])(=O)(OC1C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCC=CCC=CCC=CCCCCC)[O-])C(O)C(O)C1O)[O-],15,5,9.0706997,249.72,941.08301,0.82222223,63,1,18,39,1,0,0,0,0,5,0,0,0,0,0,0,0,16,0.65079367,7,0
DBB7949,[P+]([OH0])(=O)(OC1C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)[O-])C(O)C(O)C1O)[O-],15,5,8.8466997,249.72,939.06702,0.77777779,63,1,18,38,1,0,0,0,0,5,0,0,0,0,0,0,0,16,0.63492066,7,0
DBB7950,[P+]([OH0])(=O)(OC1C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)[O-])C(O)C(O)C1O)[O-],15,5,8.8466997,249.72,939.06702,0.77777779,63,1,18,38,1,0,0,0,0,5,0,0,0,0,0,0,0,16,0.63492066,7,0
DBB7951,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)[O-])C1O)[O-],17,5,9.8062,293.09,1025.094,0.91111112,67,1,22,43,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.67164177,7,0
DBB7952,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC)[O-])C1O)[O-],17,5,9.5822001,293.09,1023.078,0.86666667,67,1,22,42,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.65671641,7,0
DBB7953,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCC=CCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)[O-])C1O)[O-],17,5,9.3582001,293.09,1021.062,0.82222223,67,1,22,41,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.64179105,7,0
DBB7954,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC)[O-])C1O)[O-],17,5,9.3582001,293.09,1021.062,0.82222223,67,1,22,41,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.64179105,7,0
DBB7955,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC)[O-])C1O)[O-],17,5,9.1342001,293.09,1019.046,0.77777779,67,1,22,40,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.62686568,7,0
DBB7956,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC)[O-])C1O)[O-],17,5,9.1342001,293.09,1019.046,0.77777779,67,1,22,40,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.62686568,7,0
DBB7957,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)[O-])C1O)[O-],17,5,9.8062,293.09,1025.094,0.91111112,67,1,22,43,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.67164177,7,0
DBB7958,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)[O-])C1O)[O-],17,5,9.8062,293.09,1025.094,0.91111112,67,1,22,43,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.67164177,7,0
DBB7959,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)[O-])C1O)[O-],17,5,9.5822001,293.09,1023.078,0.86666667,67,1,22,42,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.65671641,7,0
DBB7960,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)[O-])C1O)[O-],17,5,9.3582001,293.09,1021.062,0.82222223,67,1,22,41,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.64179105,7,0
DBB7961,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCCCC)[O-])C1O)[O-],17,5,9.3582001,293.09,1021.062,0.82222223,67,1,22,41,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.64179105,7,0
DBB7962,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC)[O-])C1O)[O-],17,5,9.8062,293.09,1025.094,0.91111112,67,1,22,43,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.67164177,7,0
DBB7963,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC)[O-])C1O)[O-],17,5,9.5822001,293.09,1023.078,0.86666667,67,1,22,42,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.65671641,7,0
DBB7964,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC)[O-])C1O)[O-],17,5,9.5822001,293.09,1023.078,0.86666667,67,1,22,42,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.65671641,7,0
DBB7965,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC)[O-])C1O)[O-],17,5,9.3582001,293.09,1021.062,0.82222223,67,1,22,41,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.64179105,7,0
DBB7966,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC)[O-])C1O)[O-],17,5,9.1342001,293.09,1019.046,0.77777779,67,1,22,40,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.62686568,7,0
DBB7967,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCC=CCCCCCC)[O-])C1O)[O-],17,5,9.1342001,293.09,1019.046,0.77777779,67,1,22,40,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.62686568,7,0
DBB7968,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)[O-])C1O)[O-],17,5,9.8062,293.09,1025.094,0.91111112,67,1,22,43,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.67164177,7,0
DBB7969,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)[O-])C1O)[O-],17,5,9.5822001,293.09,1023.078,0.86666667,67,1,22,42,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.65671641,7,0
DBB7970,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)[O-])C1O)[O-],17,5,9.5822001,293.09,1023.078,0.86666667,67,1,22,42,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.65671641,7,0
DBB7971,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)[O-])C1O)[O-],17,5,9.3582001,293.09,1021.062,0.82222223,67,1,22,41,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.64179105,7,0
DBB7972,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)[O-])C1O)[O-],17,5,9.1342001,293.09,1019.046,0.77777779,67,1,22,40,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.62686568,7,0
DBB7973,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCC=CCCCCCCCC)[O-])C1O)[O-],17,5,9.1342001,293.09,1019.046,0.77777779,67,1,22,40,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.62686568,7,0
DBB7974,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC)[O-])C1O)[O-],17,5,9.5822001,293.09,1023.078,0.86666667,67,1,22,42,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.65671641,7,0
DBB7975,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC)[O-])C1O)[O-],17,5,9.3582001,293.09,1021.062,0.82222223,67,1,22,41,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.64179105,7,0
DBB7976,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC)[O-])C1O)[O-],17,5,9.3582001,293.09,1021.062,0.82222223,67,1,22,41,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.64179105,7,0
DBB7977,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC)[O-])C1O)[O-],17,5,9.1342001,293.09,1019.046,0.77777779,67,1,22,40,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.62686568,7,0
DBB7978,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCC=CCC=CCC=CCCCCC)[O-])C1O)[O-],17,5,9.3582001,293.09,1021.062,0.82222223,67,1,22,41,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.64179105,7,0
DBB7979,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCC=CCC=CCC=CCCCCC)[O-])C1O)[O-],17,5,9.1342001,293.09,1019.046,0.77777779,67,1,22,40,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.62686568,7,0
DBB7980,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCC=CCC=CCC=CCCCCC)[O-])C1O)[O-],17,5,9.1342001,293.09,1019.046,0.77777779,67,1,22,40,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.62686568,7,0
DBB7981,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCC=CCC=CCC=CCC)[O-])C1O)[O-],17,5,9.3582001,293.09,1021.062,0.82222223,67,1,22,41,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.64179105,7,0
DBB7982,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCC=CCC=CCC)[O-])C1O)[O-],17,5,9.1342001,293.09,1019.046,0.77777779,67,1,22,40,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.62686568,7,0
DBB7983,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCC=CCC=CCC)[O-])C1O)[O-],17,5,9.1342001,293.09,1019.046,0.77777779,67,1,22,40,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.62686568,7,0
DBB7984,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCCCC)[O-])C1O)[O-],17,5,9.8062,293.09,1025.094,0.91111112,67,1,22,43,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.67164177,7,0
DBB7985,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCC=CCC=CCCCCC)[O-])C1O)[O-],17,5,9.5822001,293.09,1023.078,0.86666667,67,1,22,42,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.65671641,7,0
DBB7986,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCC=CCC=CCC=CCCCCCCCC)[O-])C1O)[O-],17,5,9.3582001,293.09,1021.062,0.82222223,67,1,22,41,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.64179105,7,0
DBB7987,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCC=CCC=CCC=CCCCCC)[O-])C1O)[O-],17,5,9.3582001,293.09,1021.062,0.82222223,67,1,22,41,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.64179105,7,0
DBB7988,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)[O-])C1O)[O-],17,5,9.1342001,293.09,1019.046,0.77777779,67,1,22,40,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.62686568,7,0
DBB7989,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)[O-])C1O)[O-],17,5,9.1342001,293.09,1019.046,0.77777779,67,1,22,40,1,0,0,0,0,8,0,0,0,0,0,0,0,19,0.62686568,7,0
DBB7990,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)[O-])C(O)C1O[P+]([OH0])(=O)[O-])[O-],19,5,10.0937,336.45999,1105.073,0.91111112,71,1,26,45,1,0,0,0,0,11,0,0,0,0,0,0,0,22,0.66197181,5,0
DBB7991,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)[O-])C(O)C1O[P+]([OH0])(=O)[O-])[O-],19,5,10.0937,336.45999,1105.073,0.91111112,71,1,26,45,1,0,0,0,0,11,0,0,0,0,0,0,0,22,0.66197181,5,0
DBB7992,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC)[O-])C(O)C1O[P+]([OH0])(=O)[O-])[O-],19,5,9.8697004,336.45999,1103.057,0.86666667,71,1,26,44,1,0,0,0,0,11,0,0,0,0,0,0,0,22,0.64788735,5,0
DBB7993,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC)[O-])C(O)C1O[P+]([OH0])(=O)[O-])[O-],19,5,9.8697004,336.45999,1103.057,0.86666667,71,1,26,44,1,0,0,0,0,11,0,0,0,0,0,0,0,22,0.64788735,5,0
DBB7994,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)[O-])C(O)C1O[P+]([OH0])(=O)[O-])[O-],19,5,9.8697004,336.45999,1103.057,0.86666667,71,1,26,44,1,0,0,0,0,11,0,0,0,0,0,0,0,22,0.64788735,5,0
DBB7995,[P+]([OH0])(=O)(OC1C(O[P+]([OH0])(=O)[O-])C(O)C(O[P+](=O)(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)[O-])C(O)C1O[P+]([OH0])(=O)[O-])[O-],19,5,9.8697004,336.45999,1103.057,0.86666667,71,1,26,44,1,0,0,0,0,11,0,0,0,0,0,0,0,22,0.64788735,5,0
DBB7996,O=C(OC1CC=2C(C)(C3C(C4C(C)(C(C(CCCC(C)C)C)CC4)CC3)CC=2)CC1)CCCCCCCCCCCCCCCCC,2,0,14.2011,26.299999,653.133,0.93333334,47,4,2,22,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0.46000001,8,0
DBB7997,O=C(OC1CC=2C(C)(C3C(C4C(C)(C(C(CCCC(C)C)C)CC4)CC3)CC=2)CC1)CCCCC=CCC=CCC=CCCCCC,2,0,13.5291,26.299999,647.08502,0.80000001,47,4,2,19,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0.40000001,8,0
